"","Series 1","Series 2","Series 3","Series 4","Series 5","Series 6","Series 7","Series 8","Series 9","Series 10","Series 11","Series 12","Series 13","Series 14","Series 15","Series 16","Series 17","Series 18","Series 19","Series 20","Series 21","Series 22","Series 23","Series 24","Series 25","Series 26","Series 27","Series 28","Series 29","Series 30","Series 31","Series 32","Series 33","Series 34","Series 35","Series 36","Series 37","Series 38","Series 39","Series 40","Series 41","Series 42","Series 43","Series 44","Series 45","Series 46","Series 47","Series 48","Series 49","Series 50","Series 51","Series 52","Series 53","Series 54","Series 55","Series 56","Series 57","Series 58","Series 59","Series 60","Series 61","Series 62","Series 63","Series 64","Series 65","Series 66","Series 67","Series 68","Series 69","Series 70","Series 71","Series 72","Series 73","Series 74","Series 75","Series 76","Series 77","Series 78","Series 79","Series 80","Series 81","Series 82","Series 83","Series 84","Series 85","Series 86","Series 87","Series 88","Series 89","Series 90","Series 91","Series 92","Series 93","Series 94","Series 95","Series 96","Series 97","Series 98","Series 99","Series 100"
"11",-43554.146477089,-332.476359973758,26926.6466593275,121.164824754434,152.095383058931,-1798.73205600902,-6240.9044031203,9134.14843248098,2041.41473265361,625.858313457084,33.9977574162269,27.5665495891618,94.4297910437533,219.555123510382,1295.65748671429,-1190.71155338151,793.814465560085,247.98413469347,-454.367522892511,1068.27696035724,20980.7846446563,684.937770895743,693.45498988823,398.335466107648,-1380.30961569813,699.398481493225,-2413.62217041732,496.916985489649,-1087.85192188381,552.202211493795,671.052245430518,507.657139544579,1334.28131613101,-5062.69235904583,2434.76699390482,-913.158045919534,586.201041492448,339.999256331364,4369.98222849671,-1419.36328323428,302.644297412031,-829.151723664219,-807.142485958389,-1045.05139667664,1195.51291097804,1134.4253858408,-15176.0338658345,362.262647200059,-1123.45112581995,254.616063657845,2390.98377426644,937.222498408555,1149.91024116307,1268.15346271428,831.883591736827,1156.96597658331,447.361964788159,1536.88705306232,883.5908498529,94.1580317695388,-1726.95127317147,-523.834829156098,81.4191253712567,-1074.07752292749,2324.65083495944,463.510689448812,2283.59591345914,2539.41840027745,4195.26944883367,-204.588179751319,1303.10473743825,468.932151560015,-1633.25937085401,1607.4362471603,689.352384365282,-1239.2705545542,1204.2777524909,2757.50226707076,481.770651859947,-2944.90388922213,-56.3109538193763,1003.69669409795,263.103839239896,-1201.80498986992,1501.9230096823,833.618143190038,-3524.28652217635,-994.559055821179,25530.8800593206,2985.67317392152,3595.14874723412,383.282376976172,1061.13506038896,-3723.88879785183,2452.30516671563,2734.21908511386,-4224.93729554831,763.629918746259,695.094952586547,296.24717773146
"12",-45465.7459801814,367.516135638837,27242.4954379934,64.9747726667551,-397.672952229967,-615.958505982136,-6501.0405718611,8273.6243832081,1951.4621002721,200.037150313744,-50.8818193653465,-96.8472611395234,75.531664491579,830.336457990035,1668.06548886245,-1351.51718069174,466.529157868747,-280.597175210346,-563.795046237134,471.751953657282,20906.7126010883,619.750107874799,1336.86338778062,-536.523832972136,-1774.30271292404,700.462108295747,-1959.51340432379,2028.9350510552,-1948.12997255095,324.735870149771,608.250380335735,-100.020993533773,724.370924867941,-5434.61175779894,2328.72122003524,-941.090270962172,1080.39540251436,750.568571254965,4226.72044114795,-1341.18126977292,872.976303101497,-583.683911514,145.000576297084,-1356.81727576197,963.793824039104,751.443444971734,-13068.6839078323,215.781113211645,278.614446216914,956.227276969917,1583.86166320069,210.495899029376,850.018980044609,205.518706208348,563.178345846023,1009.61626775867,108.090606581228,555.020096061644,951.039379993414,-416.122638980014,69.3270584486017,377.825366161321,-375.588550336124,-1094.21004900154,555.400155689979,527.229848094359,1578.11335310099,2535.85733455541,4430.00310454252,-439.301614805886,2059.88909715309,138.299810603979,-1728.72294354423,2069.28949028383,364.926115046485,-1620.45906637106,1234.58247913066,1096.40584501039,40.5990291802976,-1261.75097856533,303.499065406376,742.392542437631,835.931635957493,-3073.88610735587,258.426320785666,1334.8325668323,-3409.37602351247,-335.16824398442,25736.5093527402,2982.87011282657,2715.96953571923,298.780203708797,1913.86194468109,-2182.16754431704,2994.0936539193,2253.9571341103,-5455.05334686955,304.985622539752,979.949983782562,250.965801582294
"13",-47043.7889592323,-259.834501584319,28535.5396547391,188.406963117155,-110.401348984076,-668.242905297189,-6481.23183896503,9113.22934962286,2612.88301795041,441.537786330491,-226.026645287838,342.563214339191,27.2781610210867,342.662072982386,-581.226233175534,-749.215740177763,526.875046502968,312.373071676546,-404.942057961197,509.64298148452,21785.0797858276,799.124975314388,1483.88969325197,683.65820625483,-1037.2107222774,785.84363891378,-2620.31863126147,962.136759755212,-1472.63093398958,491.809895792415,439.712792941933,56.4858711657183,1024.97677115051,-5360.91441898088,2349.27662875341,-1475.24439610216,1369.24582473812,-161.068230285721,4827.39256138521,-1232.96951411453,628.942724269154,507.821960668647,-291.855406232095,-683.642313984997,1489.87197011483,776.309091347095,-16071.8248559555,688.436115195954,-888.542208483712,-87.8790798861409,1403.7308868044,504.685895114348,532.584398965175,1601.25437317133,553.84650201469,767.811973828894,308.246932487874,705.048465514246,968.447526426772,-95.8584498560414,544.075494236535,1710.20859685828,-339.671695821793,-783.534895353588,271.896115493538,510.94678743192,2052.73322346811,2378.68376243234,4235.57835800057,-338.716892905901,2131.33946707708,-397.520453615269,-2662.62061548838,2056.83583238114,533.047719585896,-1678.41600396165,1076.17653037213,877.191169768494,187.188789652897,-3303.40722808799,-57.0675343731279,-194.684546666645,-260.967716802191,-1153.37115401336,1254.34656434023,1257.3370861308,-2847.73418177245,-424.345960552397,26272.3057777613,2775.67419761435,3306.78145777911,530.055120074467,2053.8366244785,-4020.70507106697,2143.13382436618,2979.65071123545,-6276.61467335279,386.82669616098,1854.91302184617,1195.23452532962
"14",-48983.1328453479,-1283.45968740313,28381.1615467457,544.254143892827,-446.726590943787,-668.64285235723,-6543.52630901297,9372.5032513109,1914.59038251446,619.207016162533,-194.599804513088,3.333838364833,-181.007659698567,-348.459751743831,2044.68117582199,-1836.75881321044,466.056445743184,137.795013956236,-591.082996855166,327.242286790691,23816.220064025,322.095927329524,1051.90577696495,-95.7813980228837,-1540.41917579847,446.825938220813,-2080.82957173851,2219.42897209884,-1456.10332542852,698.921860945669,783.454751533935,58.1122857116943,1685.20734285491,-6074.95852914675,2232.40102335719,-1484.37997818903,1327.94579069927,524.512933184662,4470.03380702919,-1110.16948315702,555.909878743728,-1171.2146860335,-1416.91701724539,-998.263953175897,698.603885395858,1081.16683134666,-16055.7589354016,771.380523503722,116.741125395379,559.22381812276,1299.17212198622,862.986533035019,902.265974990748,-317.828580243449,767.748694823256,648.625189748991,665.335617647282,1786.66726458572,489.081934994707,-484.629760576335,-1594.60791868656,1236.56906486517,117.754407817394,-730.667016028476,827.773630678609,574.540765063324,2379.81776426094,2553.97447223065,3069.70317160646,-330.647026129735,1603.03008512546,825.358509600527,-1795.58279129407,3024.81667005097,680.402140219527,-1373.99673177319,924.084629895315,899.803986055258,26.8952810838222,-1022.49409690029,-30.417112465303,432.659118735962,9.26977004716493,-1381.12049239659,1916.13933661817,719.835997506379,-3325.29215933523,-1091.29974725746,26827.9759660386,3331.93139059946,3109.89227905282,175.241135146657,1382.25149858876,-4045.78037792091,2586.8423032318,2375.72817324196,-5452.58466482237,19.9216744724976,1321.46782332494,682.101983043697
"15",-50728.1991218705,174.149474372464,29272.5978998982,205.676380308502,92.0489871334723,-1837.18573088634,-7240.89754071564,9101.86711854021,1053.90378648137,430.068226185822,136.992047891565,67.4441614810415,11.858949250866,541.813684045357,-135.3428882173,-1674.48378761722,581.927687987098,-1046.84562913324,-533.893645970711,476.181646778962,22903.8182087692,747.253914173648,1637.80482381916,1149.73551661283,-1392.08979376368,261.985026862111,-2353.67428305197,1795.43670860915,-770.904240060006,721.709520614605,977.217807212385,-204.908894879804,212.577508220029,-5986.4277101386,2822.19704078556,-1927.74286142714,1115.45776134911,-14.3514035236759,4341.6543078262,-1731.92193227591,990.779268136414,641.901628439387,-1751.6076117963,-1097.78450672487,1234.11019596757,1207.49043728519,-14857.9057072515,282.935387223376,-1836.18288935238,61.5497356837782,2591.83952779558,323.249849868577,1207.17877437271,-133.124905461723,1092.4427602716,783.109175726657,87.8198849512989,335.247612303271,411.946654530572,-643.502075686014,589.238153526135,-1212.72387415803,271.96499038266,-772.081293609112,1079.21688603596,953.508866608365,1895.15129998533,2176.09078524,3798.54505100092,-476.20772795439,1753.20436909609,255.73728389275,-1770.25111598487,3210.76769092023,1072.6589508045,-1582.97884677362,616.869155415783,550.287164437339,497.991731110896,-1610.34641531701,100.549164093492,-724.804064975951,-1807.35866281927,-2690.14221323382,1967.76600126979,1366.02133563357,-3343.9769560161,-557.932625105921,27260.8616143702,2862.65973435974,3550.65769648215,683.264889443803,1554.68915567064,-4050.11118297692,3036.01344245559,2559.92794663832,-6760.66159866711,158.74042213844,1827.77748431928,982.530216435007
"16",-53545.1882014136,-543.559823486082,30378.0302978223,271.262713722629,-308.355683175095,-105.773271160226,-6669.64113807059,8119.16323649133,2339.69729274726,363.030384235994,-525.800528770613,-312.315275154475,260.812238437966,691.76090634866,1201.99388450858,-1118.85746065322,318.332835152476,-565.091737201098,-173.326805206509,519.945598574748,24777.5907754143,994.499267067188,1055.92762807504,1189.99039498491,-1832.11472844279,743.614241404478,-2059.69947847647,2104.36043366987,-1554.23088536148,601.565207585752,1113.79666710041,373.002865650445,508.173393989592,-6440.45202689052,2886.38767876777,-1320.20345021314,1287.58932368815,2.75873715229148,5022.28212234834,-1472.46294367354,1359.4622880775,692.850977702743,-2271.07200418088,-1010.59951064086,702.371578916232,783.379148104476,-16795.7380559636,659.383118358941,1260.78580718009,-140.526857158528,1951.50200105997,952.694420355946,677.507266412054,349.576726535799,889.185825503649,793.810941691756,356.809326756874,2155.57060730009,403.146803625226,-551.420139721602,-1662.76401081007,1720.47588058237,-264.926405874347,-1047.95992917606,2651.14762704244,920.514680363461,2456.91640856544,2121.95851174215,3993.09051127815,-513.834523610573,920.194053905309,-411.637418358409,-2239.18686208302,2037.9558693683,901.873977711078,-1390.37185338377,924.980339687816,1519.93739141026,132.864811017665,-1728.14355431659,-414.228468524673,-483.012584226679,-1552.9301663784,-876.720198544325,1576.16771915947,1314.72296454625,-3202.61031368791,-933.393932639214,27463.0988131764,3441.03163514949,2896.09537180389,556.436550150442,1572.67657229751,-4020.18469681159,2504.89567844169,2003.67872501261,-5442.54043099655,-8.5543791053785,1409.75990514501,1193.23856244786
"17",-54384.709621164,-960.002482680601,30634.6970775909,472.400158958602,-567.758682887616,124.667223321119,-7217.78556816429,9422.61633218489,2487.91615249739,1043.35885908125,-395.147410882862,139.392265349458,183.554288667308,-2.90718180659163,-28.727498162902,-1546.90367887569,864.000141566912,-729.665473730664,-165.180813394354,255.619206889386,23730.4075036195,812.64561072838,793.229407802558,-1249.72082435381,-1164.46945507249,811.790831753055,-2112.31767946969,1491.40614565097,-1942.8789944679,939.560122740233,1194.55658862334,178.910198623225,-8.90284502845246,-6621.98728646996,2498.44955281425,-880.199955429423,454.357235788161,22.725315085855,4824.83703051847,-1301.87751259715,432.112979599172,321.365087081346,-838.571279444179,-695.811271649191,405.106147241007,1315.02007657113,-15304.9387631814,780.725697946241,-541.321714768327,260.78166388555,1584.61903465069,801.08252245674,1169.91135670902,533.784594594867,1018.729924105,957.803242777838,389.839228243003,496.501711123841,461.84711704925,-460.358297551238,11.9701713070063,-56.0682056150574,-58.9316632503172,-609.860819434577,573.586882684198,452.816777456892,2341.4111683009,2050.82282676992,5025.67248560009,-342.366084194858,1735.85548216208,512.44286621997,-2631.78971823757,1872.81848136865,882.563212588738,-2294.70414787862,1271.16573039713,2556.41498842935,85.8934584717084,-3605.52007411552,-201.183017461489,894.927821435963,-929.041719327301,-3163.63076919061,1553.56690710349,1111.86477154846,-3250.85575379084,-943.763063366267,27389.5559525099,2701.52600487805,3961.77144802098,193.004187023925,1999.480090078,-3533.0222750537,2311.67442889667,2797.14890125687,-6229.51840072928,771.219917820258,880.867813371576,1052.85135486743
"18",-57196.3906282794,178.854958309072,31243.6704388562,34.2276148546474,-455.0933583795,-2217.7985257188,-7389.39933400692,8838.56144981227,1852.81498227224,238.544829999848,113.439336861213,-132.413692788665,13.0069616560744,358.863492607696,906.256245419612,-810.347434119873,416.065429335694,-358.309882244676,196.697585802245,1063.50895208715,26051.4618995079,721.393288363873,790.509285406125,978.51584018904,-1692.9588134454,649.173326833352,-2579.4783375062,646.541814085322,-1163.43151330359,608.011331436079,539.049271625157,175.722688825501,-457.759890334859,-6336.40755105845,2528.19585332456,-1509.13325381208,1073.11058678417,-150.062921064807,4885.46481804263,-1516.15491502465,546.369621477851,-944.294404873461,-1208.75144972785,-885.321941710513,440.186904533718,726.110343665278,-18231.0459741799,524.327786621864,-352.243998467472,-95.0883406502373,1553.05947764885,608.154300914096,1019.57913784221,410.324371591931,1205.05143661568,787.299437566312,16.3929044186003,524.767833840663,468.760740629678,-630.101108509127,-1881.66754514429,159.822662957983,114.521849340692,-321.170481407819,2254.80060824367,385.482264193583,2372.2098557271,2265.94693861342,4190.4950037936,-36.1260360004431,1585.3015787748,727.6582122269,-2186.37763330796,2764.72524415718,867.901449491134,-2308.34146566943,996.20575256824,1873.05316499679,-400.060230238815,-59.322224548978,-361.679244272041,1402.11215342251,976.39190849409,-3021.43390388607,1877.89022993225,1183.81916151929,-3414.92682597516,-927.339921374159,28310.1712055076,3257.4223927815,3877.69298705404,517.628130784986,1203.76099269991,-2467.62309612818,2200.28978225892,3231.13513308105,-5181.20081846525,-7.27404684954562,1048.42055438042,-67.9916689533794
"19",-59513.310089611,-1315.10744275915,32432.6319920373,605.920603184486,-390.496265695323,-2104.35773608146,-7395.54504216941,8126.38534867103,1664.05981063155,525.378920313468,-239.84864552819,210.149619184315,20.2024595267298,85.260949962472,-165.784794121519,-1312.02990919057,234.874927991317,501.534673777405,-407.91318595874,1026.53980392969,25237.3607894484,285.947894919732,1395.97109855324,-621.023146689362,-439.669308779498,394.127895670456,-2069.32407377755,213.531600497451,-1072.90421320212,690.674075532174,1008.80976168504,91.0585988310341,1030.26455612829,-6643.7820169293,2800.30254795036,-1583.94632131508,1388.92583451813,572.136606880969,4670.09589673572,-1427.17065776056,1556.77813100903,-142.783414003876,-1.1111348944474,-1055.53029895454,814.379784455481,918.412182382374,-18258.5847218417,267.667710701299,1758.26956357018,-87.4702277565424,1744.81922308332,832.886574433562,851.348339302626,1123.02585783652,383.038642698742,962.774041760391,-17.3447338127075,1594.51085041405,1057.07307506655,-799.311024428521,120.919765651788,-999.363543003795,171.389370190757,-323.866031900873,622.238452622978,647.219694556799,1992.66817275172,2578.62486145896,3799.89495853828,-334.975470357388,1984.75224035333,924.396319179845,-1675.10491348538,937.58029548682,492.261566757663,-1573.39367764209,1083.24335381901,1531.98415446878,277.788431611922,-2212.98318982682,209.612749510961,55.3715745893489,-831.778955035542,-2228.93517328905,409.246377523667,1203.71731020354,-3618.85134232853,-529.81680893655,28141.1329289736,2818.154559061,3787.99316424089,557.632260742644,1813.20451836767,-1902.77842232838,2865.84449320567,2798.56397896382,-5033.38757573816,176.590329863687,753.182140749121,872.494500487003
"20",-60913.6092187093,-1240.50733786576,32844.7143174011,673.209135829086,-302.792422067053,-2044.70571197039,-7631.45321421835,9317.55715842721,1469.4937940463,323.969802406713,-539.144331451449,-179.49133163681,16.8934843357285,-14.3010264979552,2868.90841165675,-483.002849728106,201.552168912345,-831.860072582728,-575.75685495706,408.16889578904,26553.5970286937,433.861808282257,1101.14569253464,642.672930794168,-1228.11161090413,365.9661181315,-2078.51683650995,404.211833795067,-1862.64626444596,195.86854514706,1278.29361814659,-157.14380464868,872.228129167813,-7083.53438792039,2568.96996467513,-938.697638199644,1053.94488381678,-12.4090707587685,4846.96230073339,-1850.00723033771,701.562042877447,654.268768117444,-1297.73419593173,-475.643929958626,105.482202435888,607.072359706368,-17291.7719228816,173.540549618998,139.880990612762,336.2307416779,2377.67149691327,904.153990077131,884.559809394367,416.085991521135,312.941924457034,474.782198793194,321.795052668,1625.9074017391,704.327592181781,-79.8270112215713,-1809.23740177405,507.602540867558,-297.306188865926,-493.238424140846,2123.82388254462,716.824110915853,1864.541386083,2768.75173728453,4745.04105653476,-342.592233646908,1842.19044575505,1049.01908660869,-1806.1502406184,1803.28438108657,724.775761890913,-2108.78482081219,1376.44405839217,587.507436692382,243.98767326,-1399.53518256024,-296.98404135801,368.975520154475,-388.624059557179,-2550.63965399547,1192.58476683748,507.706625495739,-3533.8034004523,-469.350099521555,28578.2879808907,3149.2754892286,4061.61482082589,132.486748008167,1808.48274394398,-3046.07785682241,2571.08109723969,1827.78004051442,-7101.61466907488,75.2884106857368,1085.20067931267,671.50251794967
"21",-63321.3194842189,-128.727083466597,32953.930379911,175.281232474691,-65.2745955577562,-919.794423175297,-7960.51485586045,7826.06758558324,2452.87472864138,874.077724587445,-444.293772717245,-229.103372595771,-206.331488145608,219.443603032155,-349.869413427644,-1438.88910398985,764.499426457311,-603.052350680021,-585.232668547741,385.242673366387,25481.4666529851,785.249645045357,926.101162507613,-915.72606309538,-543.213764060214,634.686626899657,-2305.96746490072,639.873535520479,-1445.14776933002,783.799949854325,956.98419305924,611.434743745534,567.636254812213,-7414.40316920223,2537.67060531027,-1450.82535723001,1354.92441001738,97.59354520246,5016.62633737095,-1347.88217559757,1176.14376570081,-734.631702749887,-541.363879987758,-1246.16754026958,1447.17582579464,1440.30444627952,-17860.8397573244,386.735026657501,-589.225454896482,428.694857669784,1494.68952541619,449.846200617076,588.344483184918,387.329338261044,747.595956208226,1284.69319509909,208.839975340752,1117.66856962695,773.476229657844,-622.812885276678,1621.60594852982,464.568262187897,197.21121320943,-827.849117194191,-272.38389558379,1155.54047495592,1967.32558426234,2780.55881213138,5048.31599504123,-61.1440626437401,1301.16701572451,779.287900985362,-1698.18273483511,3511.91672216167,538.611492478574,-1758.43409240893,945.05011661368,1518.75489266719,195.88033150551,-1899.08829569509,196.21010512612,1367.83109598876,273.097238839876,-3257.90406102577,1475.8608397151,969.965674323196,-2921.64308458707,-1034.00957014358,28841.8679496227,2611.69589713198,3624.35795602511,590.463703351516,1610.41404680895,-2090.73363039335,2430.62408538477,3231.91581293787,-5290.45740113167,302.1678290364,892.126650336861,946.501262411508
"22",-63929.4776719237,-275.133812303055,33489.1056692591,212.3999389448,-792.693084576139,-1903.19202110843,-7579.67252573775,8107.45178330712,2406.78571984958,632.77765968547,-266.030673684371,-175.305506770576,-157.376665241729,917.308684180666,2551.50096861765,-2014.13065101214,516.725516972152,-253.415806531618,-15.9532707215928,1062.81247491456,25726.5020794047,960.795559006622,754.902878815872,-1189.50152781566,-1516.07491019702,490.513546760465,-2203.95027002283,2291.53775515549,-1146.48556511176,145.763637559879,1325.79587754232,586.923961750421,1426.1907286874,-7618.99545547272,2275.42220446041,-1424.40042802473,1550.95285597924,154.374126194268,4443.99689900655,-1070.14144539338,1001.9160565034,-625.56019268196,-2014.89493228466,-920.671582876639,415.43422738091,862.783707819853,-17452.1364155966,685.706511577897,-1013.45369680369,399.851048230492,1235.78378887559,1183.81402552365,784.369481758224,374.620460758379,955.153734785034,734.561064563257,395.884300921794,1181.17543068102,823.326432712487,-538.973644161378,-1299.54491534733,508.92233041341,-390.969160768671,-562.878470538637,1812.34727034678,502.146791541309,2024.83490620014,2375.63485960273,5028.80326516141,-351.051225848174,2050.42607588533,70.6036024981802,-2346.08425827494,3370.88285945057,480.003323944804,-1500.43629826599,1454.57630610947,2906.48513861962,60.4315418950213,-3373.91633927108,207.196292139885,-58.4387204798297,-370.332344175377,-1748.85421729406,706.49890783597,610.600159507602,-3198.38078215579,-426.000520044439,28801.5833632272,2920.48200673281,4237.47757329718,236.201688802686,1827.49704641946,-2755.78357192891,2194.58930367213,2427.40917425423,-5249.08099911708,547.717577509761,1284.01749239579,-63.2661643430456
"23",-66600.9327266422,-1390.20683048178,34743.7012859307,-51.7839074812291,-401.760978599963,-859.797077108674,-7754.06830733378,9578.48908351788,2698.35752683587,888.091528669375,-504.604989728532,-91.1212582634597,-243.979022894865,261.519745793433,501.901853886306,-1685.76768135804,714.366287930846,-326.991689390869,-12.8230774475983,1056.66842923976,26159.3307671579,942.575395278025,1620.85885127875,619.471654357618,-2073.62196033386,1047.79510366599,-2497.42551963775,1286.89146113689,-1131.77600564251,705.208211163232,1132.80592926415,10.9276601015901,1176.98942614215,-7859.32485962137,2882.06318783465,-1859.72377166964,1233.23943129977,-29.9713557018697,4644.63085253724,-1721.21774254685,601.315991817095,30.3947422542615,-1458.28459182301,-924.476265559606,938.290831786042,1256.88571291147,-18175.6669679178,398.647994047532,-587.630724688191,603.269362540575,2012.67434412266,613.251107111552,1189.35738411752,1414.05040742491,874.573137950183,1081.76757384121,220.579540106963,1687.18330047836,1121.89708225381,-97.4895070660457,-63.7761020911053,-45.8272102814025,-381.2366917098,-1016.2380601405,1399.10903133728,1294.42253835173,2408.21797672635,2505.79189352569,4893.96136423362,-413.24031014481,1366.01517754537,-400.027831085721,-2564.25970250463,3718.25594626146,660.748538420689,-2025.7917310834,1007.83881457403,2403.75470351134,-212.838335782,-2997.05084274287,-266.789548342694,69.5950865187988,-1870.86009883351,-3428.50171540933,1850.99371628061,945.84641799546,-3415.45893367278,-636.909659007703,29647.3418603855,3016.91246866167,4088.13290844224,772.895453550905,2122.74495248412,-3500.46397747872,2998.60246829858,2556.04993864906,-6392.92383293866,582.148385802198,1750.69287162302,152.761306140167
"24",-68877.0370266016,39.9242237516042,36257.6826447139,14.427056355666,-852.084801090661,-4556.33096927421,-8297.16613062933,11708.0944913383,1701.76959745027,539.144913714359,-252.147299890561,-249.306823814726,-203.831096251462,290.84544154638,2838.92139606961,-2362.23402593538,899.755339773473,-1442.64292631127,-105.768562666215,937.079190612576,29900.6903089352,543.890201354184,1396.28735598516,2601.61258672223,-1968.28653918802,382.988550630203,-2981.61560604718,1025.68435627083,-1494.6069180088,456.264096194088,1284.58700280911,-46.4310312238442,705.947522279123,-8079.56313979152,3340.1590574442,-3198.06270544979,2278.66891874365,342.362915999641,5452.31248779022,-2398.42566252331,396.047440221292,-620.266675840719,-2751.34396777494,-1328.72046113593,638.286401958534,1341.70138065753,-22165.4398385626,649.098583004181,261.286845767117,-118.079059851111,3782.33899286856,885.400953237354,726.588971984488,423.456793202696,780.967651651681,483.440512950523,202.272513146909,1761.09796836259,473.889699763942,-210.764581708238,-878.721519531265,-1608.54029800099,-614.326007625056,-1305.61022644986,4245.25180655483,997.231004727764,2832.88731202195,2784.86729558261,6661.83576385032,-478.083899178085,2008.69425835885,-900.394869437356,-3759.66278260204,4794.30590896225,656.126193855671,-2861.75344036839,674.70032774986,2933.33150587393,-73.4007866487548,-3515.84733047547,-167.418213550389,488.643182350831,-1226.61210407672,-3187.94818822737,2126.26265279756,907.441124924258,-4351.13325396118,-597.144240793259,30977.7978889601,3928.06661365232,4896.24984025594,246.480243305961,1724.50696125279,-6967.22936739631,3322.00154711534,3603.33524500583,-8164.65438342661,165.078879491305,1852.35537156115,-1251.43971911201
"25",-72730.9221180506,-2686.42803141029,37525.8033888784,85.518655445545,-1381.97523324491,-1693.46425821785,-8560.04205061879,14151.7018568256,2320.13839194363,877.819580919351,-336.187627521078,-293.442503762641,-197.321640567508,62.2750731947812,305.121407202071,-1909.67737349988,843.977446664109,-717.201474636901,-72.0139211932389,1307.82807126041,33539.4301339029,637.810035802559,1293.93536464029,-727.9315088789,-1946.85296570262,1131.91699815814,-3483.91977905196,189.086697196841,-2520.33147740946,877.937844481031,944.429012231018,462.086735124637,-733.68452479093,-7994.22766219368,3303.5997810328,-3479.57473082277,1205.64079194209,-111.313389608258,5673.50932526021,-2344.54251104514,1327.88332404693,-1169.36785065677,-2184.00679066729,-688.299663256446,239.530804266542,1140.6641425345,-19562.1776881224,781.882378214304,899.549290824985,206.149732648929,2627.497069027,596.185837925843,709.407185705823,1794.46214632885,938.585671958833,1381.88305632981,333.111170124082,417.296587982578,1206.39090222116,-1408.73391858022,785.782927358862,-635.062013926664,-170.752921479898,-1031.50199838962,198.573859936317,1190.48034682062,2507.59635024366,2892.11082831223,6407.02624516268,-968.111059520822,1824.67995483199,-488.516833973828,-2839.99577477259,2742.97516844924,277.508511863491,-3098.34598684107,1405.5523610703,2956.53275902733,-477.959782303474,-4999.89155795754,-213.989407564111,-570.090627311227,-4517.46139381802,-3346.8866676097,1260.69968748646,859.662653727684,-4883.08436443873,-748.327187447925,32505.4458108785,4196.99979598037,5087.59784669746,224.237238694641,1823.18686508583,-4105.77141131392,2846.7485598846,4501.25898153448,-10806.241094707,153.37692592313,2312.92998640986,501.545864622456
"26",-74535.6025106726,-3620.88687576183,39271.8318878447,297.154967741627,-748.000988187953,-2090.77103360569,-8605.92465727835,14127.6094100821,2443.54210899301,574.834239320387,-650.417608297378,-495.671625664423,-400.691377625082,-405.752131390999,4982.55581332487,-2708.56438328955,618.090686510856,-604.245228636317,-601.122945662888,456.377329499424,33235.1551351775,944.750788429628,1433.73735067856,-1767.72474796751,-2431.87393065804,878.037999361807,-3556.65635626208,2252.73975350776,-2438.76797894656,318.733046822892,1064.78744995127,-79.6492983493044,1175.51314220136,-8405.52772017447,3422.69023872868,-3499.0287262105,2243.57166835902,476.933201765023,6238.70552600933,-2280.16278407441,473.831102265647,22.5036768621053,-2033.48682130691,-979.104330733842,767.857704859703,1700.21525849778,-22282.9539565199,434.26640626446,-798.11147889892,-51.7334096866374,2788.18325107087,776.011751372785,1181.84836498357,-1139.10303787502,835.523917868603,1061.89251037884,94.7813033051417,912.479200682835,549.951554990206,-841.267732824554,-4225.67215934693,-46.7478553554505,-253.925850767507,-1667.03477658498,2323.82322090993,1042.89492800745,3054.78724287431,2770.44585756645,7154.31178726693,-549.982344536821,2461.5410348337,899.900758427607,-3557.2306951429,4952.48811941577,473.863338165129,-3420.44340183398,1195.18471759941,1986.13482403775,107.830739495922,-3879.63407735404,-214.513292890289,1642.10767362365,-413.565500118832,-5351.72549435424,3067.9012290565,1337.83008451203,-4256.41301019733,-939.053500681128,33455.4827422851,4283.07525238201,5243.02356052066,345.617777046337,2226.80859503541,-4936.20416689705,3387.25319192273,3499.73638942133,-8160.53370871032,212.425089357247,1676.74446206428,-877.245987967663
